,fluid,field_name,operator,project_status,project_level,inplace,depth,temp,poro,perm,saturate,api_dens,visc,cap_cost,opr_cost,total_cost,avg_fluid_rate,location,region,NPV,PI
294,Gas,KLAGAGI,PETROGAS (BASIN) LTD.,ONSHORE,E7. Production Not Viable,6.6,4915.0,92.72309695168127,0.1626399,59.33775,0.3287725,0.8034328,0.0,129.6369,31.81236,161.44926,5.250142,Papua Barat,Timur,56.5405,0.3502060028023665
295,Gas,LAO,PETROGAS (BASIN) LTD.,ONSHORE,E7. Production Not Viable,3.2,7750.0,109.95032659394461,0.3170906,160.4861,0.6666092,0.8494478,0.0,48.40114,42.22838,90.62952,7.897345,Papua Barat,Timur,36.18571,0.3992706791341276
296,Gas,MANIWAR,PETROGAS (BASIN) LTD.,ONSHORE,E7. Production Not Viable,1.5,3711.0,61.0,0.2187289,184.5793,0.4804949,0.7393008,0.0,7.122991,3.985723,11.108713999999999,2.815532,Papua Barat,Timur,91.03598,8.195006190635567
297,Gas,TERUMBU,PETROGAS (BASIN) LTD.,ONSHORE,E7. Production Not Viable,5.3,10984.0,125.27730865025457,0.2225924,93.64886,0.8021432,0.6433482,0.0,127.5363,25.11522,152.65152,10.53491,Papua Barat,Timur,56.5405,0.3703893678883774
298,Gas,WK,PETROGAS (BASIN) LTD.,ONSHORE,E7. Production Not Viable,12.3,7750.0,109.95032659394461,0.283646,2360.414,0.605565,0.8397901,0.0,34.69102,12.24835,46.939370000000004,69.79319,Papua Barat,Timur,141.652,3.0177652576078455
299,Gas,VORWATA,BP MUTURI HOLDINGS B.V.,BOTH,E7. Production Not Viable,4817.1,12845.0,123.20000000000002,0.1186432,155.9794,0.8418816,0.7198746,0.0,8.345434,2564.905,2573.250434,150.9173,Papua Barat,Timur,202.9881,0.07888392723768603
300,Gas,BERUANG,PREMIER OIL NATUNA SEA B.V.,OFFSHORE,E7. Production Not Viable,103.17,1950.0,53.900000000000006,0.3126571,50.73568,0.6212945,0.6575174,0.0,42.35116,28.96822,71.31938,0.6075634,Laut Natuna Utara,Sumatera,32.53596,0.4562008250772792
301,Gas,LEMBU,PREMIER OIL NATUNA SEA B.V.,OFFSHORE,E7. Production Not Viable,24.29,6450.0,95.15,0.2097733,111.5114,0.5660293,0.8511109,0.0,338.4096,86.66429,425.07389,47.44106,Laut Natuna Utara,Sumatera,18.7762,0.044171614492717955
302,Gas,MACAN TUTUL,PREMIER OIL NATUNA SEA B.V.,OFFSHORE,E7. Production Not Viable,35.45,4950.0,93.50000000000001,0.1840482,59.8543,0.3518306,0.8300898,0.0,90.39942,19.57109,109.97051,14.26782,Laut Natuna Utara,Sumatera,332.9097,3.027263399978776
303,Gas,TIKI,PT MEDCO E&P RIMAU,ONSHORE,E7. Production Not Viable,5.155,2611.0,73.15,0.205813,413.8912,0.5610174,0.8833504,0.0,18.02766,3.688883,21.716543,5.132287,Sumatera Selatan,Sumatera,16.40006,0.7551874163397001
304,Gas,KUE KECIL,PT PERTAMINA HULU ROKAN,ONSHORE,E7. Production Not Viable,8.341,1750.0,63.00349828861172,0.3284459,325.2355,0.7983801,0.7776215,0.0,347.0194,11.76082,358.78022000000004,27.23596,Riau,Sumatera,22.91031,0.06385611224609873
305,Gas,OKI EAST,PT PERTAMINA HULU ROKAN,ONSHORE,E7. Production Not Viable,8.15,5075.0,93.841295627598,0.1803698,53.78799,0.4566779,0.819289,0.0,347.0194,10.97076,357.99016,26.40723,Riau,Sumatera,22.91031,0.06399703835435029
306,Gas,TBC,PETROGAS (ISLAND) LTD.,BOTH,E7. Production Not Viable,202.0,6381.0,102.23725839328415,0.1984945,176.2061,0.7094072,0.7808007,0.0,17.8019,1.189915,18.991815,53.84683,Papua Barat,Timur,12.99721,0.6843584986479703
307,Gas,KUNGKU,PT MEDCO E&P INDONESIA,ONSHORE,E7. Production Not Viable,1.534,3125.0,78.26952618204945,0.236059,93.90144,0.5494504,0.6248093,0.0,141.9144,469.364,611.2783999999999,2.801949,Sumatera Selatan,Sumatera,58.82555,0.0962336473855448
308,Gas,WIRIAGAR DEEP,BP WIRIAGAR LTD.,ONSHORE,E7. Production Not Viable,2604.391,8735.0,116.05000000000001,0.1261581,250.5103,0.7742893,0.7053734,0.0,60.78967,2725.105,2785.89467,758.9892,Papua Barat,Timur,351.127,0.1260374283999761
309,Gas,SANGA SANGA,PT PERTAMINA HULU SANGA SANGA,ONSHORE,X2. Development Undetermined,0.8,4100.0,86.64101787563791,0.2448579,193.4393,0.7648236,0.6573509,0.0,45.27454,11.67599,56.95053,12.13922,Kalimantan Timur,Kalimantan,67.6855,1.1884964020527993
310,Gas,CORRIDOR,CONOCOPHILLIPS (GRISSIK) LTD.,ONSHORE,E7. Production Not Viable,22.0,4275.0,88.00677819973974,0.3470505,819.3248,0.6991754,0.7746674,0.0,36.48415,54.18438,90.66853,5.767662,Sumatera Selatan,Sumatera,385.0312,4.246580373587175
311,Gas,JABUNG,PETROCHINA INTERNATIONAL JABUNG LTD.,ONSHORE,X0. Development Pending,95.0,4275.0,88.00677819973974,0.2983034,80.44125,0.6382039,0.8423855,0.0,34.69102,10.67012,45.361140000000006,73.33562,Jambi,Sumatera,198.808,4.382782266935972
312,Gas,PERTAMINA EP,PT PERTAMINA EP,BOTH,E3. Justified for Development,2.754,5000.0,93.31992955040015,0.3426856,97.26765,0.6991754,0.7746674,0.0,16.65007,0.2157024,16.8657724,27.54025,Jawa Barat,Jawa,18.42761,1.0926039770345768
313,Gas,CEPU,EXXONMOBIL CEPU LTD.,ONSHORE,X1. Discovery under Evaluation,273.0,4203.0,87.44918178614968,0.2769079,269.4337,0.6133066,0.8417832,0.0,42.53417,27.7172,70.25137000000001,11.48969,Jawa Timur,Jawa,7.525478,0.10712215292029179
314,Gas,KAMPAR,PT PERTAMINA HULU ENERGI KAMPAR,ONSHORE,X1. Discovery under Evaluation,0.9,4275.0,88.00677819973974,0.252156,736.878,0.7509839,0.9176663,0.0,45.27454,11.67599,56.95053,0.02036417,Riau,Sumatera,47.02854,0.825778794332555
315,Gas,SANGA SANGA,PT PERTAMINA HULU SANGA SANGA,ONSHORE,E5. Development Unclarified,2.4,4100.0,86.64101787563791,0.3516172,884.4135,0.6278563,0.7746674,0.0,33.50779,3.985723,37.493513,22.05768,Kalimantan Timur,Kalimantan,177.387,4.731138423865483
316,Gas,JAMBI MERANG,PT PERTAMINA HULU ENERGI JAMBI MERANG,ONSHORE,E4. Production Pending,1009.93,4275.0,88.00677819973974,0.2883004,3978.549,0.7396817,0.8450114,0.0,230.3722,36.86562,267.23782,759.7094,Jambi,Sumatera,212.9379,0.7968104963586368
317,Gas,JAMBI MERANG,PT PERTAMINA HULU ENERGI JAMBI MERANG,ONSHORE,X1. Discovery under Evaluation,16.0,4275.0,88.00677819973974,0.3188174,160.4861,0.6991754,0.7746534,0.0,51.76887,15.61482,67.38369,7.678071,Jambi,Sumatera,155.787,2.3119392838237265
318,Gas,JAMBI MERANG,PT PERTAMINA HULU ENERGI JAMBI MERANG,ONSHORE,X1. Discovery under Evaluation,6.8,4275.0,88.00677819973974,0.3450912,97.26765,0.6991754,0.7746674,0.0,352.3827,5.360277,357.742977,151.6146,Jambi,Sumatera,31.74904,0.08874818526486405
319,Gas,JAMBI MERANG,PT PERTAMINA HULU ENERGI JAMBI MERANG,ONSHORE,E4. Production Pending,267.67,4275.0,88.00677819973974,0.2769079,269.4337,0.6133066,0.8417832,0.0,47.88435,54.92706,102.81141,3.71748,Jambi,Sumatera,37.6288,0.36599828754415487
320,Gas,NATUNA SEA BLOCK A,PREMIER OIL NATUNA SEA B.V.,OFFSHORE,E3. Justified for Development,353.0,4897.0,92.59588173388528,0.2068124,963.394,0.7635206,0.7165383,0.0,72.78897,30.24985,103.03882,3.59171,Laut Natuna Utara,Sumatera,218.2866,2.118488934558839
321,Gas,NATUNA SEA BLOCK A,PREMIER OIL NATUNA SEA B.V.,OFFSHORE,E3. Justified for Development,46.2,4897.0,92.59588173388528,0.2972679,235.6735,0.6878065,0.8423855,0.0,30.84438,10.0907,40.93508,2.427604,Laut Natuna Utara,Sumatera,24.0914,0.5885270042222954
322,Gas,NATUNA SEA BLOCK A,PREMIER OIL NATUNA SEA B.V.,OFFSHORE,E3. Justified for Development,27.9,4897.0,92.59588173388528,0.2716702,229.1213,0.6202225,0.861307,0.0,59.59482,13.18671,72.78153,19.76751,Laut Natuna Utara,Sumatera,164.3958,2.2587571324757807
323,Gas,NATUNA SEA BLOCK A,PREMIER OIL NATUNA SEA B.V.,OFFSHORE,E3. Justified for Development,112.0,4897.0,92.59588173388528,0.2902235,2487.279,0.6572226,0.8450114,0.0,50.03233,25.12637,75.15870000000001,113.9851,Laut Natuna Utara,Sumatera,12.30058,0.1636614257564327
324,Gas,NATUNA SEA BLOCK A,PREMIER OIL NATUNA SEA B.V.,OFFSHORE,E3. Justified for Development,33.0,4897.0,92.59588173388528,0.2898649,2496.631,0.6548854,0.8450114,0.0,66.12138,260.1304,326.25178,66.51328,Laut Natuna Utara,Sumatera,33.84024,0.10372430764975443
325,Gas,NATUNA SEA BLOCK A,PREMIER OIL NATUNA SEA B.V.,OFFSHORE,E3. Justified for Development,167.6,4897.0,92.59588173388528,0.330642,325.2355,0.6991754,0.7776215,0.0,54.99461,22.95903,77.95364000000001,3.293105,Laut Natuna Utara,Sumatera,19.81429,0.25418043339605434
326,Gas,CORRIDOR,CONOCOPHILLIPS (GRISSIK) LTD.,ONSHORE,X2. Development Undetermined,40.0,4275.0,88.00677819973974,0.2806386,814.5703,0.6066188,0.8417832,0.0,16.74469,0.4730783,17.2177683,5.435128,Sumatera Selatan,Sumatera,10.90088,0.6331180563046607
327,Gas,MAHAKAM,PT PERTAMINA HULU MAHAKAM,BOTH,E5. Development Unclarified,7135.0,8200.0,112.29721097189413,0.3072473,942.7424,0.6183462,0.8440693,0.0,1.221594,15.74483,16.966424,759.7676,Selat Makasar,Kalimantan,198.9339,11.725151982527372
328,Gas,MAHAKAM,PT PERTAMINA HULU MAHAKAM,BOTH,E6. Further Development,18880.0,8200.0,112.29721097189413,0.3072473,942.7424,0.6183462,0.8440693,0.0,214.4826,22.13773,236.62033,759.7718,Selat Makasar,Kalimantan,529.1874,2.2364409685338535
329,Gas,MAHAKAM,PT PERTAMINA HULU MAHAKAM,BOTH,E5. Development Unclarified,1115.0,8200.0,112.29721097189413,0.2667091,74.64626,0.6290082,0.7615536,0.0,230.3722,37.69627,268.06847,759.7094,Selat Makasar,Kalimantan,193.6059,0.7222255567765952
330,Gas,MAHAKAM,PT PERTAMINA HULU MAHAKAM,BOTH,E6. Further Development,4155.0,8200.0,112.29721097189413,0.2858554,150.2292,0.6094221,0.8456125,0.0,2.601891,54.02279,56.624681,759.7718,Selat Makasar,Kalimantan,97.83991,1.7278668642742552
331,Gas,MAHAKAM,PT PERTAMINA HULU MAHAKAM,BOTH,E5. Development Unclarified,4155.0,8200.0,112.29721097189413,0.2858554,150.2292,0.6094221,0.8456125,0.0,2.601891,54.02279,56.624681,759.7718,Selat Makasar,Kalimantan,97.83991,1.7278668642742552
332,Gas,JABUNG,PETROCHINA INTERNATIONAL JABUNG LTD.,ONSHORE,E5. Development Unclarified,57.6,4275.0,88.00677819973974,0.2941055,51.9127,0.6328998,0.8450114,0.0,53.53353,264.322,317.85553,73.68043,Jambi,Sumatera,34.99092,0.11008435184374488
333,Gas,JABUNG,PETROCHINA INTERNATIONAL JABUNG LTD.,ONSHORE,E5. Development Unclarified,83.0,4275.0,88.00677819973974,0.2995948,483.3291,0.7019894,0.8423855,0.0,59.59482,37.45851,97.05332999999999,73.47598,Jambi,Sumatera,15.0994,0.15557838149396833
334,Gas,JABUNG,PETROCHINA INTERNATIONAL JABUNG LTD.,ONSHORE,E5. Development Unclarified,67.5,4275.0,88.00677819973974,0.2992618,483.3291,0.7019894,0.8423855,0.0,349.6636,242.3551,592.0187,73.6737,Jambi,Sumatera,69.64016,0.11763168967466738
335,Gas,PERTAMINA EP,PT PERTAMINA EP,BOTH,E6. Further Development,254.947,5000.0,93.31992955040015,0.2647976,167.9317,0.6521525,0.8193384,0.0,87.45889,13.80905,101.26794,14.92271,Jawa Barat,Jawa,218.4402,2.1570518764378934
336,Gas,PERTAMINA EP,PT PERTAMINA EP,BOTH,X1. Discovery under Evaluation,270.3,5000.0,93.31992955040015,0.2769079,269.4337,0.6133066,0.8417832,0.0,184.8418,45.8877,230.7295,36.12812,Jawa Barat,Jawa,249.2447,1.0802463490797665
337,Gas,PERTAMINA EP,PT PERTAMINA EP,BOTH,X2. Development Undetermined,13.96,5000.0,93.31992955040015,0.3418114,126.3486,0.6991754,0.7746674,0.0,51.76887,17.73887,69.50774,10.85436,Jawa Barat,Jawa,7.858559,0.11306020020216453
338,Gas,PERTAMINA EP,PT PERTAMINA EP,BOTH,E3. Justified for Development,2.362,5000.0,93.31992955040015,0.3516172,884.4135,0.6278563,0.7746674,0.0,367.9439,253.7445,621.6884,25.53961,Jawa Barat,Jawa,32.11115,0.05165151867076819
339,Gas,PERTAMINA EP,PT PERTAMINA EP,BOTH,E6. Further Development,1.667,5000.0,93.31992955040015,0.3436096,97.26765,0.6991754,0.7746674,0.0,33.50779,3.985723,37.493513,116.7749,Jawa Barat,Jawa,177.387,4.731138423865483
340,Gas,PERTAMINA EP,PT PERTAMINA EP,BOTH,X0. Development Pending,76.88,5000.0,93.31992955040015,0.3033779,114.4529,0.7033963,0.8423855,0.0,340.9094,41.47431,382.38371,17.95878,Jawa Barat,Jawa,69.64016,0.1821211473679148
341,Gas,PERTAMINA EP,PT PERTAMINA EP,BOTH,X1. Discovery under Evaluation,91.3,5000.0,93.31992955040015,0.3081287,504.9562,0.6793329,0.8475984,0.0,53.53353,264.322,317.85553,63.91319,Jawa Barat,Jawa,17.76871,0.05590184320530777
342,Gas,PERTAMINA EP,PT PERTAMINA EP,BOTH,E6. Further Development,5.19,5000.0,93.31992955040015,0.3445868,97.26765,0.6991754,0.7746674,0.0,13.87723,3.954556,17.831786,7.587398,Jawa Barat,Jawa,16.33399,0.9160041512386925
343,Gas,PERTAMINA EP,PT PERTAMINA EP,BOTH,X1. Discovery under Evaluation,50.66,5000.0,93.31992955040015,0.2907282,2487.279,0.6647971,0.8450114,0.0,124.573,166.7562,291.3292,21.08641,Jawa Barat,Jawa,157.8981,0.541992014532014
344,Gas,PERTAMINA EP,PT PERTAMINA EP,BOTH,E3. Justified for Development,21.6,5000.0,93.31992955040015,0.3364487,126.3486,0.6991754,0.7746674,0.0,70.2475,17.46987,87.71737,15.9873,Jawa Barat,Jawa,74.39234,0.8480913187433686
345,Gas,PERTAMINA EP,PT PERTAMINA EP,BOTH,E6. Further Development,2.91,5000.0,93.31992955040015,0.3005607,57.95309,0.7033963,0.8423855,0.0,49.69659,31.68658,81.38317,5.687189,Jawa Barat,Jawa,11.59526,0.14247736970678335
346,Gas,PERTAMINA EP,PT PERTAMINA EP,BOTH,E3. Justified for Development,99.6,5000.0,93.31992955040015,0.2943764,51.9127,0.6328998,0.8450114,0.0,50.03233,74.34208,124.37441,12.89786,Jawa Barat,Jawa,17.76871,0.14286467770982791
347,Gas,PERTAMINA EP,PT PERTAMINA EP,BOTH,E3. Justified for Development,0.5,5000.0,93.31992955040015,0.2500468,105.802,0.8644035,0.9122952,0.0,45.27454,11.67599,56.95053,11.81053,Jawa Barat,Jawa,11.646,0.20449326810479201
348,Gas,PERTAMINA EP,PT PERTAMINA EP,BOTH,E3. Justified for Development,72.9,5000.0,93.31992955040015,0.2869316,2736.016,0.6294729,0.8341031,0.0,34.50609,274.886,309.39209000000005,3.819974,Jawa Barat,Jawa,208.6655,0.6744370872571435
349,Gas,PERTAMINA EP,PT PERTAMINA EP,BOTH,E6. Further Development,28.468,5000.0,93.31992955040015,0.2716702,229.1213,0.6202225,0.861307,0.0,124.573,166.7562,291.3292,26.95892,Jawa Barat,Jawa,199.5587,0.684993814557552
350,Gas,PERTAMINA EP,PT PERTAMINA EP,BOTH,E6. Further Development,3.953,5000.0,93.31992955040015,0.31687,160.4861,0.6666092,0.8494478,0.0,48.40114,11.52287,59.924009999999996,4.443206,Jawa Barat,Jawa,15.67032,0.2615031937949413
351,Gas,PERTAMINA EP,PT PERTAMINA EP,BOTH,E3. Justified for Development,7.69,5000.0,93.31992955040015,0.3255516,325.2355,0.6991754,0.7776215,0.0,49.69659,6.999599,56.696189000000004,10.90576,Jawa Barat,Jawa,6.273131,0.11064466784531143
352,Gas,PERTAMINA EP,PT PERTAMINA EP,BOTH,E0. On Production,5.055,5000.0,93.31992955040015,0.3551255,67.91208,0.6278563,0.7746674,0.0,90.39942,10.32817,100.72759,2.174739,Jawa Barat,Jawa,129.5675,1.2863158941854955
353,Gas,PERTAMINA EP,PT PERTAMINA EP,BOTH,E3. Justified for Development,6.892,5000.0,93.31992955040015,0.3450912,97.26765,0.6991754,0.7746674,0.0,49.69659,67.33893,117.03552,15.87891,Jawa Barat,Jawa,17.28724,0.1477093449920161
354,Gas,PERTAMINA EP,PT PERTAMINA EP,BOTH,X1. Discovery under Evaluation,790.68,5000.0,93.31992955040015,0.2883004,3978.549,0.7396817,0.8450114,0.0,97.83541,43.22309,141.05849999999998,86.44019,Jawa Barat,Jawa,82.32422,0.5836175771045347
355,Gas,PERTAMINA EP,PT PERTAMINA EP,BOTH,E3. Justified for Development,407.5,5000.0,93.31992955040015,0.2626095,332.6764,0.5920855,0.8382971,0.0,46.17261,9.173249,55.345859,25.90192,Jawa Barat,Jawa,183.2467,3.3109378607711197
356,Gas,PERTAMINA EP,PT PERTAMINA EP,BOTH,X0. Development Pending,407.5,5000.0,93.31992955040015,0.2626095,332.6764,0.5920855,0.8382971,0.0,46.17261,9.173249,55.345859,25.90192,Jawa Barat,Jawa,183.2467,3.3109378607711197
357,Gas,PERTAMINA EP,PT PERTAMINA EP,BOTH,X1. Discovery under Evaluation,604.93,5000.0,93.31992955040015,0.2430835,231.4837,0.7753121,0.6573509,0.0,50.85962,12.12339,62.98301,8.107224,Jawa Barat,Jawa,259.2389,4.116013191494024
358,Gas,PERTAMINA EP,PT PERTAMINA EP,BOTH,X1. Discovery under Evaluation,122.31,5000.0,93.31992955040015,0.285763,150.2292,0.6094221,0.8456125,0.0,135.931,66.98357,202.91457000000003,31.01583,Jawa Barat,Jawa,151.7213,0.7477102309607437
359,Gas,PERTAMINA EP,PT PERTAMINA EP,BOTH,X1. Discovery under Evaluation,70.74,5000.0,93.31992955040015,0.2869316,2736.016,0.6294729,0.8341031,0.0,124.5031,43.45384,167.95694,23.23973,Jawa Barat,Jawa,141.573,0.842912475066526
360,Gas,PERTAMINA EP,PT PERTAMINA EP,BOTH,X0. Development Pending,30.89,5000.0,93.31992955040015,0.3200471,160.4861,0.6991754,0.7746534,0.0,64.97121,74.04099,139.0122,1.257305,Jawa Barat,Jawa,154.6063,1.1121779239519984
361,Gas,EAST KALIMANTAN,PT PERTAMINA HULU KALIMANTAN TIMUR,OFFSHORE,E6. Further Development,201.0,7250.0,107.24037123090895,0.2961526,59.63661,0.6175514,0.8423855,0.0,30.62651,32.69188,63.318389999999994,3.248856,Selat Makasar,Kalimantan,36.85098,0.5819948991122484
362,Gas,EAST KALIMANTAN,PT PERTAMINA HULU KALIMANTAN TIMUR,OFFSHORE,E6. Further Development,44.054,7250.0,107.24037123090895,0.2921846,306.6058,0.6647971,0.8450114,0.0,66.12138,260.1304,326.25178,65.63868,Selat Makasar,Kalimantan,41.93282,0.12852901522866786
363,Gas,SAMPANG,SANTOS (SAMPANG) PTY. LTD.,BOTH,X0. Development Pending,59.28,5000.0,93.31992955040015,0.2941055,51.9127,0.6328998,0.8450114,0.0,184.8418,48.13372,232.97552000000002,23.74595,Laut Jawa,Jawa,175.8614,0.7548492648498005
364,Gas,NORTH SUMATRA AREA A,PT MEDCO E&P MALAKA,ONSHORE,X1. Discovery under Evaluation,21.3,4275.0,88.00677819973974,0.3364487,126.3486,0.6991754,0.7746674,0.0,64.42491,11.36495,75.78986,4.185562,Aceh,Sumatera,1.729817,0.022823857967279527
365,Gas,NORTH SOKANG,NORTH SOKANG ENERGY LTD.,OFFSHORE,X1. Discovery under Evaluation,892.455,4897.0,92.59588173388528,0.2883004,3978.549,0.7396817,0.8450114,0.0,14.5509,31.9535,46.5044,462.4981,Laut Natuna Utara,Sumatera,316.0999,6.7972041355226605
366,Gas,NORTH SOKANG,NORTH SOKANG ENERGY LTD.,OFFSHORE,X1. Discovery under Evaluation,76.533,4897.0,92.59588173388528,0.3033779,114.4529,0.7033963,0.8423855,0.0,66.12138,27.76902,93.8904,5.299184,Laut Natuna Utara,Sumatera,13.31822,0.14184858089857963
367,Gas,KASURI,GENTING OIL KASURI PTE. LTD.,ONSHORE,X2. Development Undetermined,1540.23,7750.0,109.95032659394461,0.2841658,2360.414,0.605565,0.8397901,0.0,164.4828,2718.76,2883.2428,90.88926,Papua Barat,Timur,158.1016,0.05483464660000191
368,Gas,KASURI,GENTING OIL KASURI PTE. LTD.,ONSHORE,X2. Development Undetermined,732.443,7750.0,109.95032659394461,0.2440588,752.2764,0.7648236,0.6573509,0.0,42.97681,24.9136,67.89041,91.05923,Papua Barat,Timur,265.4226,3.9095742682950356
369,Gas,TUNGKAL,MONTD'OR OIL TUNGKAL LTD.,ONSHORE,X1. Discovery under Evaluation,16.8,4275.0,88.00677819973974,0.3534551,884.4135,0.6278563,0.7746674,0.0,41.07497,7.826397,48.901367,0.3584978,Jambi,Sumatera,3.15894,0.06459819415682183
370,Gas,BERAU,BP BERAU LTD.,OFFSHORE,X3. Development Not Viable,1383.6,9780.0,119.95120802729463,0.2711636,130.9942,0.6202225,0.861307,0.0,362.028,37.48833,399.51633000000004,63.7515,Teluk Berau,Timur,1192.085,2.983820461106058
371,Gas,BERAU,BP BERAU LTD.,OFFSHORE,X0. Development Pending,1383.6,9780.0,119.95120802729463,0.2711636,130.9942,0.6202225,0.861307,0.0,362.028,37.48833,399.51633000000004,63.7515,Teluk Berau,Timur,1192.085,2.983820461106058
372,Gas,BERAU,BP BERAU LTD.,OFFSHORE,X3. Development Not Viable,1383.6,9780.0,119.95120802729463,0.2711636,130.9942,0.6202225,0.861307,0.0,362.028,37.48833,399.51633000000004,63.7515,Teluk Berau,Timur,1192.085,2.983820461106058
373,Gas,EAST SEPINGGAN,ENI EAST SEPINGGAN LTD.,OFFSHORE,X0. Development Pending,251.0,7250.0,107.24037123090895,0.2647976,167.9317,0.6521525,0.8193384,0.0,69.8137,11.41197,81.22567,14.84054,Selat Makasar,Kalimantan,12.30101,0.15144239499655712
374,Gas,ANAMBAS,KUFPEC INDONESIA (ANAMBAS) B.V.,OFFSHORE,X2. Development Undetermined,352.0,4897.0,92.59588173388528,0.2068124,963.394,0.7635206,0.7165383,0.0,30.62651,22.34136,52.967870000000005,8.962065,Laut Natuna Utara,Sumatera,17.7283,0.33469912986872985
375,Gas,OGAN KOMERING,PT PERTAMINA HULU ENERGI OGAN KOMERING,ONSHORE,X1. Discovery under Evaluation,120.68,4275.0,88.00677819973974,0.2918474,306.6058,0.6647971,0.8450114,0.0,340.8332,207.2537,548.0869,18.84172,Sumatera Selatan,Sumatera,170.1359,0.31041774579906944
376,Gas,OGAN KOMERING,PT PERTAMINA HULU ENERGI OGAN KOMERING,ONSHORE,X1. Discovery under Evaluation,17.464,4275.0,88.00677819973974,0.3508701,1985.562,0.6278563,0.7746674,0.0,34.69102,10.67012,45.361140000000006,62.16483,Sumatera Selatan,Sumatera,136.2893,3.0045386866379458
377,Gas,OGAN KOMERING,PT PERTAMINA HULU ENERGI OGAN KOMERING,ONSHORE,X1. Discovery under Evaluation,29.979,4275.0,88.00677819973974,0.2859615,150.2292,0.6094221,0.8456125,0.0,129.3373,28.11927,157.45657,18.29608,Sumatera Selatan,Sumatera,199.5587,1.26738884252337
378,Gas,OGAN KOMERING,PT PERTAMINA HULU ENERGI OGAN KOMERING,ONSHORE,X1. Discovery under Evaluation,44.6,4275.0,88.00677819973974,0.2971618,59.63661,0.6132483,0.8423855,0.0,33.49276,1.079411,34.572171,20.28212,Sumatera Selatan,Sumatera,229.6006,6.641197048342726
379,Gas,SIMENGGARIS,JOB PERTAMINA - MEDCO E&P SIMENGGARIS,BOTH,X1. Discovery under Evaluation,265.4,8200.0,112.29721097189413,0.2769079,269.4337,0.6133066,0.8417832,0.0,30.62651,32.69188,63.318389999999994,12.82739,Kalimantan Utara,Kalimantan,19.39887,0.30637023461904195
380,Gas,SIMENGGARIS,JOB PERTAMINA - MEDCO E&P SIMENGGARIS,BOTH,X1. Discovery under Evaluation,11.98,8200.0,112.29721097189413,0.283646,2360.414,0.605565,0.8397901,0.0,48.42185,17.73887,66.16072,12.76383,Kalimantan Utara,Kalimantan,6.635224,0.10028947689807487
381,Gas,SIMENGGARIS,JOB PERTAMINA - MEDCO E&P SIMENGGARIS,BOTH,X1. Discovery under Evaluation,47.0,8200.0,112.29721097189413,0.2972679,235.6735,0.6878065,0.8423855,0.0,70.2475,65.25582,135.50332,12.84455,Kalimantan Utara,Kalimantan,7.666196,0.05657570604174127
382,Gas,BLORA,TIS Petroleum E&P Blora Pte. Ltd,ONSHORE,X1. Discovery under Evaluation,267.0,4203.0,87.44918178614968,0.2769079,269.4337,0.6133066,0.8417832,0.0,69.8137,161.5312,231.3449,55.61723,Jawa Tengah,Jawa,12.5043,0.05405046750544318
383,Gas,BLORA,TIS Petroleum E&P Blora Pte. Ltd,ONSHORE,X1. Discovery under Evaluation,380.0,4203.0,87.44918178614968,0.2626095,332.6764,0.5920855,0.8382971,0.0,80.89883,25.43628,106.33511,2.894502,Jawa Tengah,Jawa,175.1609,1.6472536681440402
384,Gas,NORTH GANAL,ENI NORTH GANAL LTD.,OFFSHORE,X1. Discovery under Evaluation,162.0,7250.0,107.24037123090895,0.3218335,160.4861,0.6991754,0.7746534,0.0,80.41405,69.94696,150.36101000000002,64.4785,Selat Makasar,Kalimantan,20.15932,0.1340727892157681
385,Gas,SOUTH SESULU,PT SAKA INDONESIA SESULU,OFFSHORE,X1. Discovery under Evaluation,168.0,7250.0,107.24037123090895,0.330642,325.2355,0.6991754,0.7776215,0.0,66.12138,14.13624,80.25762,8.856602,Selat Makasar,Kalimantan,27.36645,0.34098257586008657
386,Gas,WEST GANAL,ENI WEST GANAL LTD.,OFFSHORE,X1. Discovery under Evaluation,648.0,7250.0,107.24037123090895,0.2454521,861.9648,0.7672809,0.651668,0.0,25.2332,46.21739,71.45059,4.174874,Selat Makasar,Kalimantan,350.7079,4.908397537375128
387,Gas,SOUTH BENGARA II,CAELUS ENERGY SOUTH BENGARA II PTE. LTD.,ONSHORE,X0. Development Pending,175.0,4100.0,86.64101787563791,0.2717024,229.1213,0.6202225,0.861307,0.0,23.87329,0.2665464,24.1398364,3.008234,Kalimantan Timur,Kalimantan,18.92094,0.7838056433555615
388,Gas,ABAR,PT PERTAMINA HULU ENERGI ABAR,OFFSHORE,X1. Discovery under Evaluation,106.63,3775.0,84.0044226961409,0.3014258,57.95309,0.7033963,0.8423855,0.0,66.12138,14.13624,80.25762,22.42705,Jawa Barat,Jawa,25.57563,0.31866918057126536
389,Gas,ABAR,PT PERTAMINA HULU ENERGI ABAR,OFFSHORE,X1. Discovery under Evaluation,106.63,3775.0,84.0044226961409,0.3014258,57.95309,0.7033963,0.8423855,0.0,66.12138,14.13624,80.25762,22.42705,Jawa Barat,Jawa,25.57563,0.31866918057126536
390,Gas,SALAWATI,PETROGAS (ISLAND) LTD.,BOTH,X0. Development Pending,162.8,3691.0,83.30002434867919,0.3218335,160.4861,0.6991754,0.7746534,0.0,30.62651,32.69188,63.318389999999994,3.806035,Papua Barat,Timur,39.73586,0.6275563860673022
